ORDER_ID|CUSTOMER_ID|PRODUCT_ID|ORDER_DATE|SHIP_DATE|QUANTITY|UNIT_PRICE|DISCOUNT|TAX|NET_AMOUNT|STATUS|PAYMENT_MODE|CITY|STATE|COUNTRY
910|10112|21|2026-07-01|2026-07-03|6|153.53|11.39|27.64|921.18|SHIPPED|CARD|Chennai|TS|India
911|10384|15|2026-07-01|2026-07-03|7|441.45|3.68|79.46|3090.15|SHIPPED|CASH|Pune|TS|India
912|10148|14|2026-07-01|2026-07-03|1|450.72|46.39|81.13|450.72|SHIPPED|UPI|Hyderabad|TS|India
913|10468|47|2026-07-01|2026-07-03|7|218.07|9.71|39.25|1526.49|SHIPPED|UPI|Pune|TS|India
914|10032|45|2026-07-01|2026-07-03|4|201.15|28.43|36.21|804.6|SHIPPED|UPI|Hyderabad|TS|India
915|10469|27|2026-07-01|2026-07-03|2|433.24|8.56|77.98|866.48|SHIPPED|UPI|Hyderabad|TS|India
916|10808|41|2026-07-01|2026-07-03|5|321.64|47.64|57.9|1608.2|SHIPPED|CARD|Chennai|TS|India
917|10088|27|2026-07-01|2026-07-03|9|434.75|42.85|78.25|3912.75|SHIPPED|UPI|Hyderabad|TS|India
918|10473|18|2026-07-01|2026-07-03|10|263.07|0.73|47.35|2630.7|SHIPPED|UPI|Chennai|TS|India
919|10444|38|2026-07-01|2026-07-03|4|161.52|11.12|29.07|646.08|SHIPPED|CASH|Hyderabad|TS|India
920|10427|3|2026-07-01|2026-07-03|10|454.21|2.0|81.76|4542.1|SHIPPED|UPI|Chennai|TS|India
921|10543|26|2026-07-01|2026-07-03|9|65.13|23.96|11.72|586.17|SHIPPED|CASH|Hyderabad|TS|India
922|10085|36|2026-07-01|2026-07-03|8|272.88|37.65|49.12|2183.04|SHIPPED|CASH|Chennai|TS|India
923|10135|23|2026-07-01|2026-07-03|7|477.47|14.79|85.94|3342.29|SHIPPED|CASH|Hyderabad|TS|India
924|10312|11|2026-07-01|2026-07-03|1|265.9|35.17|47.86|265.9|SHIPPED|CASH|Chennai|TS|India
925|10465|30|2026-07-01|2026-07-03|10|60.99|38.59|10.98|609.9|SHIPPED|CASH|Pune|TS|India
926|10379|41|2026-07-01|2026-07-03|3|405.44|23.21|72.98|1216.32|SHIPPED|CASH|Hyderabad|TS|India
927|10707|22|2026-07-01|2026-07-03|2|223.2|26.55|40.18|446.4|SHIPPED|UPI|Pune|TS|India
928|10627|35|2026-07-01|2026-07-03|5|364.12|28.76|65.54|1820.6|SHIPPED|CARD|Chennai|TS|India
929|10343|48|2026-07-01|2026-07-03|2|329.2|46.61|59.26|658.4|SHIPPED|CASH|Chennai|TS|India
930|10113|25|2026-07-01|2026-07-03|6|449.59|18.28|80.93|2697.54|SHIPPED|CASH|Hyderabad|TS|India
931|10663|36|2026-07-01|2026-07-03|6|214.89|35.24|38.68|1289.34|SHIPPED|CASH|Chennai|TS|India
932|10342|16|2026-07-01|2026-07-03|4|112.28|26.98|20.21|449.12|SHIPPED|CASH|Pune|TS|India
933|10719|14|2026-07-01|2026-07-03|10|442.01|37.66|79.56|4420.1|SHIPPED|CARD|Pune|TS|India
934|10515|44|2026-07-01|2026-07-03|6|454.07|21.15|81.73|2724.42|SHIPPED|CARD|Hyderabad|TS|India
935|10497|33|2026-07-01|2026-07-03|6|205.35|26.33|36.96|1232.1|SHIPPED|CARD|Pune|TS|India
936|10545|19|2026-07-01|2026-07-03|9|355.24|22.6|63.94|3197.16|SHIPPED|UPI|Chennai|TS|India
937|10905|30|2026-07-01|2026-07-03|2|134.76|4.37|24.26|269.52|SHIPPED|UPI|Hyderabad|TS|India
938|10078|7|2026-07-01|2026-07-03|5|481.22|8.24|86.62|2406.1|SHIPPED|CARD|Chennai|TS|India
939|10895|14|2026-07-01|2026-07-03|3|273.35|26.03|49.2|820.05|SHIPPED|CASH|Hyderabad|TS|India
940|10698|35|2026-07-01|2026-07-03|5|237.44|46.59|42.74|1187.2|SHIPPED|UPI|Pune|TS|India
941|10660|2|2026-07-01|2026-07-03|7|249.74|14.58|44.95|1748.18|SHIPPED|CARD|Hyderabad|TS|India
942|10532|42|2026-07-01|2026-07-03|4|425.73|16.79|76.63|1702.92|SHIPPED|CASH|Pune|TS|India
943|10681|45|2026-07-01|2026-07-03|6|268.77|26.51|48.38|1612.62|SHIPPED|CASH|Pune|TS|India
944|10135|20|2026-07-01|2026-07-03|8|186.84|8.59|33.63|1494.72|SHIPPED|UPI|Hyderabad|TS|India
945|10295|50|2026-07-01|2026-07-03|8|217.36|42.28|39.12|1738.88|SHIPPED|CARD|Pune|TS|India
946|10170|40|2026-07-01|2026-07-03|5|255.17|46.21|45.93|1275.85|SHIPPED|CASH|Chennai|TS|India
947|10179|46|2026-07-01|2026-07-03|5|132.03|34.64|23.77|660.15|SHIPPED|CASH|Hyderabad|TS|India
948|10042|21|2026-07-01|2026-07-03|3|157.06|28.73|28.27|471.18|SHIPPED|UPI|Pune|TS|India
949|10575|46|2026-07-01|2026-07-03|6|133.02|1.73|23.94|798.12|SHIPPED|UPI|Pune|TS|India
950|10552|11|2026-07-01|2026-07-03|3|217.81|26.68|39.21|653.43|SHIPPED|CARD|Hyderabad|TS|India
951|10786|10|2026-07-01|2026-07-03|7|468.98|47.39|84.42|3282.86|SHIPPED|UPI|Hyderabad|TS|India
952|10559|33|2026-07-01|2026-07-03|1|486.57|16.56|87.58|486.57|SHIPPED|CASH|Pune|TS|India
953|10992|49|2026-07-01|2026-07-03|8|453.19|49.03|81.57|3625.52|SHIPPED|CASH|Chennai|TS|India
954|10746|29|2026-07-01|2026-07-03|3|409.81|16.93|73.77|1229.43|SHIPPED|CARD|Chennai|TS|India
955|10142|44|2026-07-01|2026-07-03|8|455.08|27.55|81.91|3640.64|SHIPPED|UPI|Hyderabad|TS|India
956|10225|29|2026-07-01|2026-07-03|7|327.88|17.87|59.02|2295.16|SHIPPED|UPI|Hyderabad|TS|India
957|10597|34|2026-07-01|2026-07-03|10|338.59|11.11|60.95|3385.9|SHIPPED|UPI|Hyderabad|TS|India
958|10869|29|2026-07-01|2026-07-03|1|87.62|33.85|15.77|87.62|SHIPPED|CARD|Chennai|TS|India
959|10325|39|2026-07-01|2026-07-03|7|137.5|30.25|24.75|962.5|SHIPPED|CARD|Chennai|TS|India
960|10733|28|2026-07-01|2026-07-03|6|228.9|18.48|41.2|1373.4|SHIPPED|UPI|Hyderabad|TS|India
961|10315|29|2026-07-01|2026-07-03|5|205.21|43.72|36.94|1026.05|SHIPPED|CARD|Hyderabad|TS|India
962|10425|29|2026-07-01|2026-07-03|8|383.69|14.43|69.06|3069.52|SHIPPED|CASH|Pune|TS|India
963|10601|39|2026-07-01|2026-07-03|7|112.81|4.3|20.31|789.67|SHIPPED|CARD|Pune|TS|India
964|10537|22|2026-07-01|2026-07-03|8|494.77|3.31|89.06|3958.16|SHIPPED|CASH|Pune|TS|India
965|10654|18|2026-07-01|2026-07-03|2|52.98|20.73|9.54|105.96|SHIPPED|CASH|Pune|TS|India
966|10140|13|2026-07-01|2026-07-03|10|389.86|9.3|70.17|3898.6|SHIPPED|UPI|Pune|TS|India
967|10842|20|2026-07-01|2026-07-03|9|270.76|41.73|48.74|2436.84|SHIPPED|UPI|Pune|TS|India
968|10229|2|2026-07-01|2026-07-03|9|382.94|39.56|68.93|3446.46|SHIPPED|CARD|Pune|TS|India
969|10854|41|2026-07-01|2026-07-03|5|480.21|23.63|86.44|2401.05|SHIPPED|CASH|Chennai|TS|India
970|10503|45|2026-07-01|2026-07-03|5|237.72|32.24|42.79|1188.6|SHIPPED|CARD|Hyderabad|TS|India
971|10993|5|2026-07-01|2026-07-03|5|271.87|29.94|48.94|1359.35|SHIPPED|UPI|Chennai|TS|India
972|10889|17|2026-07-01|2026-07-03|8|304.51|31.4|54.81|2436.08|SHIPPED|UPI|Chennai|TS|India
973|10750|37|2026-07-01|2026-07-03|2|217.94|0.88|39.23|435.88|SHIPPED|UPI|Hyderabad|TS|India
974|10327|30|2026-07-01|2026-07-03|10|76.33|43.92|13.74|763.3|SHIPPED|CARD|Pune|TS|India
975|10369|27|2026-07-01|2026-07-03|3|73.8|31.81|13.28|221.4|SHIPPED|UPI|Hyderabad|TS|India
976|10654|5|2026-07-01|2026-07-03|5|181.25|25.69|32.62|906.25|SHIPPED|CASH|Hyderabad|TS|India
977|10171|35|2026-07-01|2026-07-03|2|319.44|16.13|57.5|638.88|SHIPPED|UPI|Chennai|TS|India
978|10714|45|2026-07-01|2026-07-03|5|172.16|18.13|30.99|860.8|SHIPPED|CASH|Chennai|TS|India
979|10013|9|2026-07-01|2026-07-03|6|420.49|25.91|75.69|2522.94|SHIPPED|UPI|Pune|TS|India
980|10932|11|2026-07-01|2026-07-03|7|203.14|5.12|36.57|1421.98|SHIPPED|CARD|Chennai|TS|India
981|10814|36|2026-07-01|2026-07-03|4|424.21|30.67|76.36|1696.84|SHIPPED|CASH|Chennai|TS|India
982|10821|8|2026-07-01|2026-07-03|9|366.02|20.87|65.88|3294.18|SHIPPED|CARD|Hyderabad|TS|India
983|10491|23|2026-07-01|2026-07-03|3|465.53|15.58|83.8|1396.59|SHIPPED|UPI|Hyderabad|TS|India
984|10611|34|2026-07-01|2026-07-03|8|450.38|38.18|81.07|3603.04|SHIPPED|UPI|Hyderabad|TS|India
985|10834|8|2026-07-01|2026-07-03|5|62.94|11.12|11.33|314.7|SHIPPED|CASH|Hyderabad|TS|India
986|10214|9|2026-07-01|2026-07-03|4|188.34|49.06|33.9|753.36|SHIPPED|UPI|Chennai|TS|India
987|10793|31|2026-07-01|2026-07-03|2|84.98|37.87|15.3|169.96|SHIPPED|CARD|Hyderabad|TS|India
988|10675|33|2026-07-01|2026-07-03|2|64.76|29.66|11.66|129.52|SHIPPED|UPI|Hyderabad|TS|India
989|10308|43|2026-07-01|2026-07-03|5|69.48|0.51|12.51|347.4|SHIPPED|CARD|Hyderabad|TS|India
990|10922|13|2026-07-01|2026-07-03|10|142.43|9.24|25.64|1424.3|SHIPPED|UPI|Hyderabad|TS|India
991|10764|18|2026-07-01|2026-07-03|2|115.5|47.44|20.79|231.0|SHIPPED|UPI|Pune|TS|India
992|10799|47|2026-07-01|2026-07-03|3|434.81|30.65|78.27|1304.43|SHIPPED|CASH|Chennai|TS|India
993|10592|49|2026-07-01|2026-07-03|2|94.6|0.7|17.03|189.2|SHIPPED|CARD|Chennai|TS|India
994|10175|49|2026-07-01|2026-07-03|4|483.92|26.86|87.11|1935.68|SHIPPED|CASH|Hyderabad|TS|India
995|10871|46|2026-07-01|2026-07-03|4|464.21|23.74|83.56|1856.84|SHIPPED|CASH|Chennai|TS|India
996|10980|7|2026-07-01|2026-07-03|3|247.85|9.04|44.61|743.55|SHIPPED|UPI|Pune|TS|India
997|10233|27|2026-07-01|2026-07-03|7|146.42|5.64|26.36|1024.94|SHIPPED|UPI|Hyderabad|TS|India
998|10139|32|2026-07-01|2026-07-03|8|99.64|38.11|17.94|797.12|SHIPPED|CASH|Pune|TS|India
999|10084|21|2026-07-01|2026-07-03|9|374.96|24.69|67.49|3374.64|SHIPPED|UPI|Pune|TS|India
1000|10319|44|2026-07-01|2026-07-03|8|320.18|48.81|57.63|2561.44|SHIPPED|UPI|Hyderabad|TS|India
